customer_id,experiment_group,assign_date
2413,A,2024-01-13
2414,B,2024-01-03
2415,A,2024-01-10
2416,A,2024-01-01
2417,A,2024-01-02
2418,A,2024-01-03
2419,B,2024-01-13
2420,B,2024-01-05
2421,B,2024-01-06
2422,B,2024-01-14
2423,A,2024-01-01
2424,A,2024-01-06
2425,A,2024-01-03
2426,A,2024-01-01
2427,B,2024-01-09
2428,A,2024-01-07
2429,A,2024-01-04
2430,B,2024-01-15
2431,B,2024-01-08
2432,A,2024-01-06
2433,B,2024-01-03
2434,B,2024-01-13
2435,A,2024-01-06
2436,B,2024-01-12
2437,B,2024-01-04
2438,A,2024-01-10
2439,A,2024-01-12
2440,A,2024-01-16
2441,A,2024-01-12
2442,A,2024-01-10
2443,A,2024-01-06
2444,B,2024-01-03
2445,B,2024-01-05
2446,A,2024-01-05
2447,A,2024-01-04
2448,A,2024-01-13
2449,A,2024-01-06
2450,A,2024-01-02
2451,B,2024-01-04
2452,A,2024-01-01
2453,B,2024-01-16
2454,A,2024-01-01
2455,B,2024-01-10
2456,A,2024-01-09
2457,A,2024-01-13
2458,B,2024-01-01
2459,B,2024-01-09
2460,A,2024-01-11
2461,A,2024-01-05
2462,B,2024-01-02
2463,A,2024-01-08
2464,B,2024-01-02
2465,B,2024-01-16
2466,A,2024-01-16
2467,B,2024-01-09
2468,B,2024-01-07
2469,A,2024-01-08
2470,B,2024-01-11
2471,A,2024-01-10
2472,B,2024-01-15
2473,B,2024-01-09
2474,A,2024-01-13
2475,B,2024-01-06
2476,B,2024-01-08
2477,B,2024-01-01
2478,B,2024-01-02
2479,B,2024-01-01
2480,B,2024-01-13
2481,A,2024-01-03
2482,B,2024-01-04
2483,B,2024-01-04
2484,A,2024-01-06
2485,A,2024-01-12
2486,A,2024-01-02
2487,B,2024-01-13
2488,A,2024-01-13
2489,B,2024-01-09
2490,B,2024-01-13
2491,B,2024-01-11
2492,B,2024-01-10
2493,A,2024-01-04
2494,A,2024-01-01
2495,B,2024-01-08
2496,A,2024-01-16
2497,A,2024-01-08
2498,B,2024-01-09
2499,B,2024-01-12
2500,B,2024-01-12
