session_id,customer_id,session_start,device,traffic_source,campaign,experiment_group
25562,397,2024-03-07 06:33:00,mobile,social,none,B
25563,2208,2024-06-04 04:38:00,mobile,social,none,B
25564,803,2025-05-10 22:15:00,desktop,direct,none,A
25565,1377,2024-11-18 05:53:00,mobile,sem,new_user,B
25566,1940,2025-06-23 12:51:00,mobile,email,none,B
25567,874,2024-10-12 20:24:00,desktop,email,retarget,B
25568,154,2025-07-14 21:17:00,mobile,direct,new_user,B
25569,57,2024-12-18 05:12:00,mobile,sem,new_user,A
25570,1706,2024-12-20 20:55:00,mobile,sem,none,A
25571,676,2025-10-10 02:43:00,desktop,social,new_user,B
25572,1003,2024-07-08 03:04:00,mobile,social,retarget,A
25573,524,2024-09-22 00:27:00,mobile,seo,new_user,B
25574,1939,2024-05-17 08:59:00,desktop,social,new_user,B
25575,676,2024-10-20 05:37:00,mobile,seo,spring_sale,B
25576,1000,2025-03-18 21:06:00,mobile,social,none,B
25577,506,2024-08-12 19:05:00,desktop,seo,none,A
25578,2264,2024-04-25 21:10:00,desktop,email,spring_sale,B
25579,1408,2024-11-22 08:17:00,mobile,sem,none,B
25580,1539,2024-04-30 16:52:00,desktop,sem,none,B
25581,64,2024-02-01 18:42:00,mobile,seo,retarget,B
25582,356,2025-09-03 15:02:00,mobile,seo,double11,B
25583,819,2025-03-24 11:40:00,mobile,sem,none,B
25584,2420,2024-09-07 03:48:00,mobile,email,none,B
25585,862,2024-03-19 02:27:00,mobile,direct,spring_sale,A
25586,866,2025-12-07 15:25:00,desktop,direct,none,B
25587,1905,2025-12-01 12:45:00,mobile,social,spring_sale,A
25588,611,2024-05-15 08:15:00,mobile,social,none,A
25589,600,2025-11-09 02:38:00,mobile,email,none,B
25590,54,2024-12-25 21:55:00,mobile,email,none,B
25591,1831,2024-02-15 19:10:00,mobile,direct,none,B
25592,797,2025-08-02 14:07:00,desktop,sem,spring_sale,B
25593,71,2025-12-31 14:44:00,mobile,seo,spring_sale,B
25594,560,2025-12-17 11:07:00,mobile,direct,none,A
25595,1799,2024-07-03 09:33:00,tablet,sem,retarget,B
25596,618,2024-02-06 20:07:00,mobile,social,spring_sale,B
25597,1878,2024-07-31 23:30:00,desktop,seo,none,B
25598,1852,2024-04-15 07:00:00,mobile,email,none,B
25599,2304,2024-06-11 08:33:00,mobile,social,retarget,A
25600,1290,2024-09-13 06:02:00,desktop,sem,none,B
25601,1838,2024-01-17 12:06:00,mobile,direct,double11,A
25602,917,2024-11-22 05:37:00,tablet,social,new_user,A
25603,2273,2025-04-12 17:35:00,desktop,seo,new_user,A
25604,586,2025-11-20 21:54:00,mobile,direct,none,A
25605,491,2024-06-24 03:02:00,desktop,seo,retarget,A
25606,2245,2025-02-06 19:22:00,mobile,direct,none,B
25607,633,2024-08-24 09:58:00,mobile,sem,none,A
25608,206,2025-04-02 18:09:00,desktop,email,none,A
25609,1628,2025-11-19 02:04:00,mobile,email,none,A
25610,591,2025-01-17 00:03:00,desktop,seo,none,B
25611,569,2025-08-17 19:10:00,desktop,sem,none,B
25612,2305,2024-10-16 01:22:00,mobile,seo,none,B
25613,625,2025-02-22 13:30:00,mobile,social,spring_sale,A
25614,2098,2025-11-01 13:24:00,mobile,social,retarget,A
25615,1927,2025-01-29 00:11:00,mobile,direct,none,A
25616,1006,2024-07-13 16:05:00,desktop,sem,double11,A
25617,135,2024-01-25 19:49:00,desktop,direct,none,B
25618,1771,2024-04-15 08:06:00,mobile,social,none,B
25619,1606,2024-09-30 13:20:00,mobile,direct,none,A
25620,2004,2024-04-11 20:27:00,mobile,seo,retarget,B
25621,930,2025-07-24 16:31:00,desktop,seo,spring_sale,B
25622,2259,2025-02-19 17:46:00,mobile,social,none,B
25623,2318,2025-10-12 05:54:00,mobile,sem,retarget,B
25624,606,2025-02-28 02:19:00,mobile,direct,none,B
25625,497,2024-03-15 09:18:00,tablet,seo,double11,B
25626,1133,2025-01-09 01:33:00,mobile,social,spring_sale,B
25627,2051,2024-04-24 04:40:00,desktop,social,spring_sale,B
25628,806,2025-03-07 06:57:00,mobile,sem,none,A
25629,446,2025-09-23 18:14:00,mobile,seo,none,B
25630,1964,2025-05-09 10:05:00,desktop,social,retarget,B
25631,1080,2024-08-24 05:04:00,mobile,direct,none,B
25632,368,2024-01-13 12:23:00,mobile,email,none,A
25633,518,2024-11-13 20:07:00,mobile,email,retarget,B
25634,71,2024-01-04 13:52:00,mobile,seo,none,B
25635,77,2025-11-19 00:37:00,mobile,sem,none,B
25636,2453,2025-06-17 09:22:00,mobile,social,none,B
25637,2139,2024-05-29 06:14:00,mobile,direct,none,B
25638,2309,2025-03-01 23:11:00,mobile,email,none,B
25639,1455,2024-01-03 14:28:00,tablet,social,none,A
25640,1999,2024-01-23 07:37:00,mobile,social,double11,A
25641,834,2025-10-21 10:50:00,mobile,email,retarget,B
25642,1779,2024-05-17 00:38:00,desktop,direct,none,A
25643,1088,2024-06-14 12:06:00,tablet,social,none,B
25644,1770,2024-10-04 20:42:00,mobile,email,new_user,B
25645,2368,2024-06-13 08:20:00,mobile,sem,none,A
25646,533,2024-05-26 05:51:00,mobile,direct,none,B
25647,127,2024-09-27 07:17:00,mobile,email,new_user,A
25648,982,2024-01-20 09:55:00,mobile,sem,double11,B
25649,1189,2024-09-24 06:14:00,desktop,email,none,B
25650,139,2024-04-23 05:28:00,desktop,seo,spring_sale,B
25651,1965,2024-12-03 13:59:00,desktop,email,none,B
25652,626,2024-09-20 17:03:00,desktop,sem,new_user,A
25653,1436,2025-08-09 18:57:00,desktop,email,new_user,B
25654,652,2024-09-07 17:20:00,mobile,sem,none,A
25655,673,2024-09-07 00:00:00,mobile,email,none,A
25656,1023,2024-09-15 12:38:00,mobile,direct,none,A
25657,668,2024-04-25 01:54:00,desktop,sem,none,A
25658,1859,2024-10-20 14:29:00,desktop,sem,new_user,A
25659,575,2024-06-29 22:23:00,mobile,social,none,B
25660,711,2024-02-08 19:48:00,tablet,email,spring_sale,A
25661,82,2025-04-05 22:50:00,mobile,sem,none,B
25662,420,2025-10-07 09:06:00,mobile,email,double11,A
25663,722,2025-03-09 23:02:00,mobile,seo,none,A
25664,1025,2025-01-03 01:34:00,desktop,sem,none,B
25665,662,2024-03-19 17:37:00,tablet,email,retarget,A
25666,1306,2024-02-17 08:45:00,mobile,social,new_user,B
25667,836,2024-01-23 03:31:00,mobile,direct,double11,B
25668,510,2024-12-10 18:07:00,mobile,social,none,A
25669,1681,2025-04-20 17:45:00,mobile,email,new_user,A
25670,87,2024-12-20 09:10:00,mobile,direct,double11,A
25671,653,2025-09-30 12:29:00,mobile,sem,none,B
25672,815,2025-03-25 15:34:00,desktop,sem,double11,A
25673,2046,2024-09-10 06:14:00,mobile,seo,none,A
25674,1221,2025-05-16 23:39:00,desktop,social,none,A
25675,351,2024-01-18 00:23:00,desktop,social,double11,A
25676,1990,2025-02-18 17:15:00,mobile,email,none,B
25677,1120,2025-04-19 13:06:00,mobile,social,none,B
25678,2458,2025-02-02 17:44:00,tablet,sem,none,B
25679,1767,2024-02-04 14:56:00,mobile,sem,none,A
25680,807,2025-12-29 10:03:00,desktop,email,double11,B
25681,1378,2025-01-02 05:17:00,desktop,social,spring_sale,B
25682,1718,2025-01-15 12:59:00,desktop,sem,none,A
25683,1869,2025-12-29 15:18:00,mobile,seo,retarget,B
25684,1251,2025-04-01 09:52:00,mobile,direct,none,A
25685,1217,2024-05-04 14:34:00,mobile,direct,new_user,A
25686,819,2024-02-26 21:11:00,mobile,sem,none,B
25687,402,2025-09-08 11:34:00,mobile,sem,none,B
25688,1063,2025-02-22 04:19:00,mobile,social,double11,A
25689,717,2025-01-24 05:45:00,mobile,social,new_user,A
25690,2024,2024-07-22 00:07:00,mobile,direct,none,B
25691,2442,2024-12-26 01:42:00,desktop,seo,double11,A
25692,224,2025-11-27 23:22:00,mobile,sem,new_user,B
25693,1557,2024-02-08 11:46:00,mobile,social,spring_sale,A
25694,2102,2024-12-19 12:29:00,desktop,seo,none,B
25695,693,2024-03-22 03:35:00,desktop,sem,none,B
25696,82,2024-04-05 03:47:00,mobile,seo,none,B
25697,622,2025-10-04 20:31:00,desktop,direct,retarget,A
25698,386,2025-05-31 03:53:00,tablet,email,retarget,A
25699,1022,2024-05-01 15:37:00,mobile,email,none,A
25700,245,2024-04-17 21:56:00,desktop,sem,new_user,A
25701,2248,2024-08-08 18:54:00,mobile,email,new_user,B
25702,762,2024-07-17 12:47:00,mobile,seo,none,B
25703,1726,2024-11-22 16:46:00,desktop,social,none,B
25704,459,2025-09-11 23:24:00,desktop,social,spring_sale,A
25705,1318,2024-08-10 12:15:00,desktop,direct,spring_sale,B
25706,2443,2024-02-11 14:54:00,tablet,direct,none,A
25707,2006,2024-09-29 01:17:00,mobile,sem,double11,B
25708,767,2024-05-26 15:11:00,mobile,social,retarget,B
25709,1756,2024-02-11 12:33:00,mobile,direct,none,A
25710,2046,2025-10-21 09:01:00,desktop,direct,none,A
25711,207,2024-12-04 05:23:00,mobile,social,none,B
25712,1954,2024-09-23 22:50:00,desktop,direct,double11,B
25713,2465,2025-10-05 12:38:00,desktop,seo,spring_sale,B
25714,2298,2024-03-13 05:25:00,mobile,seo,new_user,B
25715,165,2025-03-05 05:11:00,desktop,seo,none,B
25716,63,2024-11-22 16:33:00,mobile,seo,none,B
25717,2074,2025-02-09 22:32:00,desktop,email,none,A
25718,197,2025-05-10 15:02:00,mobile,seo,none,A
25719,704,2025-01-19 12:41:00,mobile,seo,retarget,B
25720,1894,2024-04-05 09:08:00,tablet,email,none,A
25721,1379,2025-03-21 19:20:00,mobile,sem,new_user,B
25722,1352,2025-07-23 01:09:00,mobile,email,none,B
25723,1468,2024-01-19 09:22:00,mobile,email,none,B
25724,1332,2024-11-19 16:06:00,mobile,email,retarget,B
25725,2392,2024-06-11 08:12:00,desktop,sem,spring_sale,B
25726,1305,2024-02-08 11:27:00,mobile,email,new_user,A
25727,1567,2024-03-12 08:50:00,mobile,seo,none,B
25728,341,2024-11-25 06:54:00,mobile,email,none,B
25729,813,2024-05-27 09:13:00,mobile,seo,none,B
25730,28,2024-02-04 23:21:00,mobile,seo,none,B
25731,967,2025-01-30 10:27:00,mobile,sem,none,B
25732,730,2024-11-13 14:59:00,mobile,sem,none,A
25733,168,2025-05-27 16:22:00,mobile,direct,spring_sale,A
25734,2284,2024-01-04 08:25:00,mobile,email,spring_sale,A
25735,1918,2024-08-30 10:53:00,mobile,sem,new_user,A
25736,1298,2025-11-14 15:20:00,mobile,sem,none,B
25737,317,2025-12-07 22:42:00,mobile,social,none,A
25738,730,2025-01-16 08:38:00,mobile,sem,none,A
25739,847,2025-01-02 01:23:00,mobile,direct,spring_sale,B
25740,1686,2024-10-30 14:06:00,mobile,social,retarget,A
25741,2489,2024-03-18 20:12:00,mobile,sem,none,B
25742,2322,2025-05-04 20:45:00,mobile,social,double11,B
25743,895,2024-05-06 17:29:00,mobile,social,none,A
25744,1883,2025-08-08 23:24:00,tablet,email,none,B
25745,636,2025-06-06 04:28:00,tablet,email,none,A
25746,1913,2025-02-27 12:24:00,mobile,social,new_user,B
25747,2134,2024-01-05 21:20:00,mobile,social,spring_sale,A
25748,1901,2025-08-22 15:30:00,mobile,sem,new_user,A
25749,493,2025-08-03 20:18:00,mobile,direct,none,B
25750,859,2025-01-06 14:25:00,mobile,direct,double11,B
25751,131,2025-08-02 05:18:00,desktop,sem,none,B
25752,1925,2025-08-23 12:46:00,desktop,direct,none,B
25753,927,2025-11-11 06:18:00,mobile,direct,new_user,B
25754,1234,2025-06-01 01:33:00,mobile,social,none,A
25755,2384,2024-07-01 13:12:00,mobile,direct,double11,A
25756,630,2025-03-04 23:50:00,mobile,email,double11,A
25757,986,2024-10-29 00:01:00,desktop,seo,none,B
25758,2403,2024-02-06 02:23:00,tablet,seo,none,A
25759,728,2025-01-30 18:52:00,desktop,sem,new_user,B
25760,197,2025-03-07 07:26:00,desktop,social,none,A
25761,875,2024-04-30 12:40:00,desktop,seo,new_user,B
25762,1755,2024-10-26 01:45:00,mobile,sem,new_user,B
25763,1360,2024-08-10 08:01:00,mobile,social,new_user,B
25764,2389,2024-06-15 07:20:00,mobile,direct,retarget,B
25765,1339,2025-09-05 03:01:00,desktop,email,double11,B
25766,1957,2024-05-19 23:02:00,desktop,sem,new_user,A
25767,1165,2024-11-16 07:17:00,desktop,seo,spring_sale,A
25768,2475,2025-01-19 20:47:00,desktop,direct,none,B
25769,2170,2024-07-11 19:00:00,desktop,direct,new_user,A
25770,1070,2025-07-09 10:17:00,mobile,sem,double11,B
25771,2260,2025-01-17 19:51:00,mobile,email,retarget,A
25772,1141,2024-08-06 05:14:00,desktop,sem,none,B
25773,965,2025-09-08 00:37:00,desktop,sem,double11,B
25774,933,2024-12-31 14:23:00,desktop,seo,none,B
25775,1746,2024-02-14 04:48:00,mobile,seo,none,B
25776,1725,2025-03-26 00:11:00,desktop,email,retarget,B
25777,2260,2025-10-29 04:54:00,mobile,email,none,A
25778,1873,2024-12-12 05:05:00,mobile,email,none,B
25779,1262,2024-10-16 11:22:00,mobile,direct,spring_sale,B
25780,253,2024-03-03 21:34:00,mobile,sem,none,A
25781,74,2024-10-16 13:57:00,desktop,seo,spring_sale,B
25782,401,2024-04-14 10:07:00,mobile,social,none,A
25783,2234,2025-01-02 12:35:00,mobile,seo,none,B
25784,848,2025-07-14 18:22:00,desktop,direct,new_user,B
25785,2464,2025-09-29 17:29:00,desktop,email,retarget,B
25786,2272,2025-04-17 04:12:00,desktop,sem,double11,B
25787,2397,2025-07-24 06:21:00,desktop,social,spring_sale,B
25788,2124,2024-03-15 10:30:00,mobile,social,none,A
25789,337,2025-04-18 07:13:00,mobile,seo,none,A
25790,532,2024-10-23 19:09:00,mobile,email,retarget,B
25791,2459,2025-02-18 23:03:00,mobile,social,none,B
25792,819,2024-03-16 03:52:00,mobile,social,none,B
25793,1576,2024-04-24 10:45:00,desktop,email,none,A
25794,2376,2024-01-24 17:37:00,mobile,sem,none,B
25795,19,2025-04-10 13:59:00,desktop,direct,none,B
25796,1342,2024-05-02 11:23:00,mobile,email,double11,B
25797,2443,2024-10-06 18:45:00,desktop,direct,none,A
25798,1327,2024-06-28 23:33:00,mobile,email,retarget,B
25799,641,2025-08-08 05:49:00,mobile,social,retarget,A
25800,1527,2024-05-21 00:05:00,desktop,sem,none,B
25801,2341,2025-10-09 15:13:00,mobile,social,none,B
25802,1794,2025-07-02 08:16:00,desktop,social,none,B
25803,508,2024-04-25 01:49:00,mobile,sem,none,A
25804,1893,2024-04-03 06:54:00,mobile,email,retarget,A
25805,628,2025-10-05 09:27:00,tablet,social,retarget,B
25806,2101,2024-09-01 08:09:00,mobile,seo,none,B
25807,2281,2024-03-19 19:30:00,desktop,email,none,A
25808,647,2025-09-22 00:28:00,desktop,seo,none,B
25809,1852,2025-08-19 02:37:00,mobile,email,none,B
25810,1031,2025-04-13 14:24:00,desktop,sem,none,B
25811,432,2024-11-20 04:32:00,mobile,sem,none,B
25812,1571,2024-08-15 10:12:00,desktop,email,new_user,B
25813,327,2024-07-15 03:08:00,mobile,seo,none,A
25814,1897,2024-06-18 17:17:00,mobile,seo,none,B
25815,1945,2025-03-27 00:04:00,desktop,sem,retarget,A
25816,100,2024-11-23 08:25:00,mobile,email,new_user,A
25817,1511,2025-08-06 11:00:00,mobile,direct,spring_sale,B
25818,42,2024-01-17 13:37:00,mobile,seo,none,A
25819,2099,2025-06-21 01:45:00,tablet,social,none,A
25820,1910,2025-10-14 08:38:00,mobile,direct,none,B
25821,1941,2025-06-07 23:18:00,mobile,sem,none,B
25822,1043,2025-11-10 13:25:00,mobile,sem,none,A
25823,286,2025-06-02 22:46:00,mobile,seo,none,A
25824,2202,2025-09-28 04:04:00,mobile,seo,none,B
25825,2300,2024-01-24 03:18:00,mobile,sem,new_user,B
25826,2202,2024-09-16 09:12:00,tablet,sem,new_user,B
25827,1696,2025-09-15 08:26:00,mobile,direct,none,B
25828,1425,2024-05-08 15:47:00,mobile,email,none,B
25829,2397,2024-04-28 07:42:00,desktop,email,new_user,B
25830,991,2024-01-03 13:35:00,mobile,direct,none,A
25831,41,2024-08-19 16:55:00,mobile,email,new_user,B
25832,495,2024-06-29 11:20:00,mobile,seo,none,A
25833,1789,2025-01-04 17:01:00,mobile,social,none,A
25834,29,2024-02-22 08:47:00,mobile,email,double11,B
25835,1290,2025-10-07 22:14:00,mobile,social,none,B
25836,2005,2025-08-09 02:20:00,mobile,email,retarget,B
25837,1731,2024-05-25 11:44:00,mobile,direct,none,B
25838,2228,2024-08-29 03:06:00,mobile,sem,none,B
25839,326,2024-08-11 18:10:00,desktop,social,none,B
25840,820,2024-10-18 16:55:00,mobile,social,double11,B
25841,2264,2025-09-07 17:52:00,mobile,social,spring_sale,B
25842,255,2025-06-16 20:20:00,desktop,sem,spring_sale,B
25843,1281,2025-09-09 14:02:00,desktop,seo,none,A
25844,619,2025-05-18 03:48:00,mobile,sem,new_user,B
25845,333,2025-07-15 01:24:00,mobile,email,spring_sale,B
25846,2297,2025-06-03 07:38:00,mobile,sem,spring_sale,B
25847,44,2025-07-24 10:50:00,mobile,email,none,B
25848,429,2025-08-17 01:16:00,mobile,social,spring_sale,B
25849,684,2025-12-24 19:28:00,tablet,sem,none,A
25850,681,2024-05-15 12:57:00,mobile,sem,none,B
25851,2366,2024-03-10 07:01:00,mobile,social,none,A
25852,2438,2025-12-07 19:11:00,mobile,social,none,A
25853,2273,2025-05-13 03:20:00,mobile,seo,none,A
25854,2090,2025-06-30 06:06:00,desktop,email,retarget,A
25855,1340,2024-09-20 11:17:00,desktop,seo,spring_sale,A
25856,1325,2025-12-04 12:01:00,mobile,sem,new_user,B
25857,1972,2025-11-10 12:52:00,desktop,sem,double11,B
25858,612,2024-02-04 09:48:00,mobile,email,none,A
25859,1300,2025-11-26 06:57:00,desktop,email,double11,A
25860,1226,2024-05-24 13:06:00,mobile,direct,none,A
25861,2358,2025-06-18 06:40:00,mobile,sem,none,B
25862,381,2024-06-16 00:47:00,desktop,social,none,B
25863,561,2025-01-28 06:03:00,mobile,direct,none,A
25864,1976,2025-10-17 10:10:00,mobile,direct,retarget,A
25865,630,2024-10-22 10:50:00,mobile,social,none,A
25866,696,2025-01-30 19:19:00,desktop,sem,none,B
25867,2496,2024-06-25 11:15:00,desktop,social,none,A
25868,1751,2025-04-23 21:42:00,desktop,sem,none,B
25869,7,2025-02-04 18:01:00,mobile,email,none,A
25870,1351,2024-04-10 11:11:00,mobile,social,none,B
25871,411,2025-01-10 23:38:00,mobile,sem,none,B
25872,1015,2025-09-13 01:36:00,desktop,direct,spring_sale,A
25873,1896,2025-12-25 04:33:00,desktop,direct,none,A
25874,428,2024-09-10 16:11:00,mobile,seo,retarget,A
25875,992,2024-09-30 14:46:00,desktop,sem,none,A
25876,7,2024-11-30 10:03:00,desktop,direct,spring_sale,A
25877,537,2025-03-29 05:40:00,desktop,email,spring_sale,A
25878,1960,2025-05-11 14:52:00,desktop,direct,none,A
25879,2422,2025-02-14 04:04:00,mobile,social,retarget,B
25880,1783,2025-10-29 06:30:00,desktop,social,retarget,B
25881,2301,2025-04-20 16:29:00,desktop,email,none,B
25882,1978,2024-12-04 00:24:00,desktop,sem,none,B
25883,830,2025-09-22 14:42:00,desktop,sem,spring_sale,B
25884,1918,2025-01-09 18:54:00,desktop,email,none,A
25885,1831,2025-02-10 22:57:00,mobile,social,none,B
25886,1478,2024-08-24 09:05:00,desktop,seo,none,B
25887,478,2024-02-27 19:01:00,desktop,direct,none,B
25888,167,2024-08-05 07:08:00,desktop,email,spring_sale,A
25889,1015,2024-10-24 22:15:00,mobile,direct,none,A
25890,360,2025-12-10 22:07:00,mobile,sem,new_user,B
25891,122,2024-01-04 14:20:00,mobile,sem,none,B
25892,610,2024-12-26 13:20:00,mobile,seo,none,B
25893,1588,2024-03-29 12:09:00,mobile,social,none,B
25894,1358,2025-03-12 19:55:00,mobile,sem,none,B
25895,524,2025-10-06 04:27:00,mobile,social,spring_sale,B
25896,2154,2025-09-28 09:06:00,mobile,email,none,B
25897,1243,2025-12-21 20:49:00,mobile,email,none,A
25898,2119,2025-08-31 06:25:00,desktop,seo,new_user,A
25899,1486,2024-08-19 00:07:00,tablet,social,none,B
25900,98,2024-09-16 07:09:00,desktop,email,retarget,B
25901,1857,2025-04-24 11:41:00,mobile,email,none,B
25902,655,2024-08-03 08:35:00,tablet,social,none,B
25903,790,2025-04-24 16:05:00,desktop,social,none,A
25904,1563,2024-06-29 16:47:00,mobile,direct,none,A
25905,2462,2025-01-09 02:14:00,mobile,seo,none,B
25906,1205,2024-11-06 16:05:00,desktop,seo,none,B
25907,1644,2024-10-29 13:27:00,desktop,seo,none,A
25908,826,2024-11-05 18:26:00,mobile,sem,none,A
25909,129,2024-11-25 07:23:00,desktop,email,none,A
25910,1243,2025-02-12 22:24:00,mobile,seo,new_user,A
25911,1342,2024-12-13 11:24:00,mobile,email,none,B
25912,162,2025-08-24 17:08:00,mobile,social,retarget,A
25913,1856,2025-08-01 04:21:00,mobile,sem,none,B
25914,279,2024-08-27 12:46:00,desktop,email,none,A
25915,266,2025-04-25 19:34:00,mobile,social,retarget,B
25916,813,2025-01-30 13:22:00,desktop,direct,none,B
25917,2226,2025-07-13 15:08:00,desktop,email,retarget,A
25918,200,2025-04-10 12:52:00,desktop,email,none,A
25919,2464,2024-10-24 01:52:00,desktop,social,none,B
25920,1944,2025-11-26 17:11:00,desktop,direct,none,B
25921,168,2025-09-07 23:28:00,tablet,email,spring_sale,A
25922,293,2025-06-04 13:26:00,desktop,email,retarget,B
25923,1150,2025-09-16 22:42:00,mobile,sem,new_user,A
25924,2304,2025-01-02 07:23:00,mobile,sem,retarget,A
25925,499,2024-07-03 21:18:00,desktop,sem,none,B
25926,1127,2024-12-28 01:41:00,mobile,email,none,B
25927,1462,2025-03-22 00:55:00,mobile,email,new_user,A
25928,2498,2024-03-12 01:20:00,mobile,social,new_user,B
25929,2012,2024-02-26 23:08:00,mobile,sem,none,A
25930,629,2025-04-20 13:12:00,mobile,seo,new_user,B
25931,358,2024-01-14 23:36:00,mobile,email,spring_sale,A
25932,1049,2025-02-02 18:30:00,mobile,sem,spring_sale,B
25933,548,2024-05-11 12:52:00,desktop,direct,none,A
25934,1628,2024-04-28 19:08:00,mobile,social,none,A
25935,1057,2025-10-17 03:25:00,desktop,email,none,A
25936,698,2025-12-25 08:01:00,mobile,sem,none,A
25937,831,2024-03-04 12:00:00,mobile,email,new_user,B
25938,1255,2025-08-09 15:28:00,mobile,social,retarget,A
25939,875,2025-09-28 05:54:00,mobile,direct,none,B
25940,1390,2025-10-03 00:15:00,mobile,social,spring_sale,B
25941,863,2024-12-09 11:06:00,tablet,seo,none,B
25942,1820,2025-02-08 20:29:00,desktop,email,none,A
25943,597,2024-03-28 19:48:00,tablet,social,none,B
25944,881,2025-06-16 06:26:00,mobile,social,spring_sale,B
25945,1281,2024-06-26 23:30:00,desktop,social,spring_sale,A
25946,1344,2024-01-05 23:51:00,tablet,sem,none,A
25947,1480,2024-11-27 19:32:00,mobile,direct,none,B
25948,475,2025-02-08 08:31:00,mobile,sem,new_user,A
25949,2352,2025-10-22 09:30:00,mobile,seo,new_user,A
25950,1093,2025-05-15 06:39:00,mobile,social,none,B
25951,1821,2025-03-14 07:18:00,mobile,seo,none,B
25952,2393,2025-09-07 06:45:00,desktop,email,none,A
25953,267,2024-10-26 09:02:00,tablet,social,retarget,A
25954,1035,2024-06-21 08:49:00,mobile,direct,none,A
25955,936,2025-06-04 21:34:00,mobile,social,spring_sale,A
25956,126,2025-05-13 12:52:00,desktop,social,double11,A
25957,1121,2024-11-11 16:22:00,mobile,seo,none,B
25958,612,2024-06-04 01:12:00,desktop,direct,new_user,A
25959,1576,2024-01-20 02:42:00,mobile,social,spring_sale,A
25960,832,2024-09-26 08:33:00,desktop,social,none,A
25961,1799,2024-11-10 06:39:00,mobile,sem,none,B
25962,1445,2025-08-06 22:32:00,mobile,social,none,B
25963,847,2024-11-09 22:08:00,mobile,social,new_user,B
25964,1069,2025-07-12 11:08:00,mobile,social,retarget,B
25965,917,2025-01-13 13:18:00,mobile,direct,spring_sale,A
25966,757,2024-10-02 23:02:00,desktop,social,none,B
25967,1770,2024-07-27 12:43:00,mobile,social,none,B
25968,2362,2025-05-03 01:53:00,desktop,email,none,A
25969,989,2024-12-30 23:55:00,mobile,seo,none,B
25970,1031,2025-12-28 15:20:00,desktop,email,none,B
25971,2023,2025-12-08 10:12:00,mobile,email,new_user,B
25972,2388,2025-11-05 07:18:00,mobile,seo,new_user,A
25973,388,2024-09-28 14:47:00,mobile,direct,spring_sale,B
25974,1674,2024-07-18 06:07:00,mobile,email,spring_sale,B
25975,1031,2025-05-10 02:29:00,desktop,direct,none,B
25976,996,2025-08-27 10:32:00,mobile,direct,none,A
25977,316,2025-09-27 05:12:00,mobile,sem,none,B
25978,1405,2025-03-19 18:33:00,mobile,social,spring_sale,B
25979,2007,2025-07-28 14:20:00,desktop,sem,none,B
25980,894,2025-02-27 05:31:00,tablet,direct,new_user,A
25981,492,2024-05-07 03:46:00,mobile,email,none,B
25982,282,2024-08-07 01:52:00,mobile,email,none,A
25983,1419,2025-05-31 18:00:00,mobile,seo,none,A
25984,719,2025-02-28 20:35:00,mobile,email,none,B
25985,1994,2025-09-23 01:01:00,mobile,email,none,B
25986,1765,2024-01-30 23:24:00,mobile,seo,none,A
25987,409,2024-05-31 04:08:00,mobile,sem,double11,A
25988,505,2025-07-02 14:18:00,mobile,direct,retarget,A
25989,1110,2025-02-26 17:14:00,desktop,direct,none,B
25990,1520,2024-04-28 19:14:00,desktop,sem,double11,A
25991,2285,2025-10-10 00:20:00,mobile,sem,none,B
25992,815,2025-09-24 02:20:00,mobile,direct,double11,A
25993,1668,2024-05-17 11:48:00,mobile,email,none,A
25994,1569,2024-02-16 12:17:00,mobile,email,none,A
25995,1881,2025-07-29 10:48:00,mobile,seo,none,A
25996,2240,2024-05-17 02:24:00,desktop,social,none,B
25997,1270,2024-04-01 03:00:00,mobile,social,none,A
25998,769,2024-02-10 10:01:00,desktop,seo,none,A
25999,2202,2025-05-05 17:54:00,mobile,social,spring_sale,B
26000,833,2024-04-19 04:21:00,mobile,seo,none,A
26001,1635,2024-08-14 17:38:00,desktop,direct,retarget,B
26002,1502,2024-10-22 12:12:00,tablet,seo,none,B
26003,1376,2024-02-14 11:17:00,desktop,social,none,A
26004,1015,2025-02-19 03:07:00,mobile,email,double11,A
26005,1206,2025-06-03 07:20:00,mobile,email,retarget,B
26006,1178,2024-05-30 23:58:00,mobile,email,new_user,B
26007,361,2024-02-12 10:17:00,mobile,seo,spring_sale,B
26008,966,2024-07-25 09:33:00,mobile,sem,none,B
26009,2075,2025-09-18 07:33:00,desktop,direct,none,A
26010,495,2024-11-18 15:31:00,desktop,seo,new_user,A
26011,1332,2025-03-08 04:16:00,mobile,seo,none,B
26012,2381,2025-01-10 13:31:00,mobile,social,none,B
26013,32,2024-07-06 18:59:00,desktop,seo,double11,B
26014,2117,2024-02-01 11:00:00,desktop,direct,retarget,A
26015,2102,2024-03-29 21:19:00,mobile,email,none,B
26016,1240,2025-07-27 07:30:00,mobile,direct,new_user,A
26017,1076,2025-12-07 11:08:00,desktop,sem,new_user,B
26018,348,2025-01-17 00:48:00,mobile,sem,none,B
26019,2490,2025-11-09 11:33:00,mobile,direct,spring_sale,B
26020,1536,2024-05-24 21:01:00,mobile,direct,none,B
26021,147,2024-12-24 02:06:00,desktop,seo,none,B
26022,1321,2024-11-28 16:30:00,mobile,seo,none,B
26023,654,2024-11-24 19:50:00,mobile,direct,spring_sale,B
26024,1893,2025-06-22 21:57:00,mobile,direct,none,A
