order_id,customer_id,order_date,segment,acquisition_channel,city,payment_type,order_amount,units,avg_discount,product_count,order_month,order_quarter
11937,236,2025-09-09,vip,ads,Taichung,card,10391.9,4,0.08333333333333333,3,9,3
11938,2491,2024-11-01,new,social,Taichung,cod,3762.0,1,0.05,1,11,4
11939,1121,2025-08-22,new,ads,Hsinchu,card,832.1999999999999,2,0.05,1,8,3
11940,601,2025-01-08,new,ads,Hsinchu,atm,2484.0,1,0.1,1,1,1
11941,888,2025-09-23,new,ads,Taipei,card,124.44999999999999,1,0.05,1,9,3
11942,2317,2025-08-29,vip,referral,Taipei,cod,15118.4,6,0.037500000000000006,4,8,3
11943,2175,2024-04-23,new,social,Taoyuan,wallet,1674.0,1,0.0,1,4,2
11944,1947,2024-06-09,growth,organic,Kaohsiung,card,4708.8,2,0.1,2,6,2
11945,2123,2025-05-16,new,social,Taoyuan,wallet,3882.0,1,0.0,1,5,2
11946,1426,2024-06-30,new,social,Hsinchu,card,328.5,1,0.1,1,6,2
11947,2411,2024-08-06,growth,social,Hsinchu,card,4156.799999999999,2,0.025,2,8,3
11948,1438,2024-05-11,new,referral,Taichung,card,2051.1,1,0.1,1,5,2
11949,58,2025-02-17,growth,social,Taipei,atm,16356.95,4,0.03333333333333333,3,2,1
11950,2016,2024-11-17,growth,organic,Hsinchu,wallet,6137.95,2,0.05,2,11,4
11951,368,2025-05-18,new,referral,Hsinchu,card,124.44999999999999,1,0.05,1,5,2
11952,250,2024-08-30,growth,social,Hsinchu,card,2139.3,1,0.1,1,8,3
11953,754,2024-12-05,growth,partner,Taipei,card,2014.9499999999998,1,0.05,1,12,4
11954,872,2024-10-25,new,ads,Taoyuan,atm,2797.3999999999996,2,0.075,2,10,4
11956,785,2025-10-19,new,ads,Taoyuan,card,6438.5,4,0.016666666666666666,3,10,4
11957,386,2025-06-16,growth,organic,Taipei,card,8273.45,4,0.09999999999999999,3,6,2
11958,260,2024-06-10,vip,social,Tainan,card,5888.7,3,0.1,2,6,2
11959,1607,2025-05-18,growth,social,Tainan,card,8166.2,2,0.05,1,5,2
11960,842,2024-09-17,new,social,Taoyuan,atm,1029.6000000000001,2,0.1,1,9,3
11961,619,2025-06-03,new,social,Kaohsiung,wallet,389.5,1,0.05,1,6,2
11962,36,2025-09-19,growth,referral,Taichung,card,1703.1000000000001,2,0.125,2,9,3
11963,1963,2024-11-26,new,organic,Taichung,wallet,1316.4,2,0.05,2,11,4
11964,1843,2025-03-02,new,organic,Taoyuan,card,693.5,2,0.05,1,3,1
11965,1710,2024-03-04,new,ads,Taoyuan,cod,3960.0,1,0.0,1,3,1
11966,744,2024-03-15,new,social,Tainan,card,14265.2,5,0.06666666666666667,3,3,1
11967,2056,2025-04-21,growth,partner,Kaohsiung,atm,1395.0,5,0.0,2,4,2
11968,1658,2025-04-18,growth,social,Taoyuan,cod,2132.0,1,0.0,1,4,2
11969,2217,2025-01-15,growth,referral,Taoyuan,cod,1559.8999999999999,1,0.05,1,1,1
11970,548,2024-11-12,growth,ads,Taipei,wallet,4023.0,3,0.125,2,11,4
11971,335,2024-07-04,vip,social,Tainan,atm,6167.4,2,0.05,2,7,3
11973,1103,2025-11-21,vip,ads,Taipei,atm,3501.6000000000004,1,0.2,1,11,4
11974,598,2025-10-24,vip,ads,Taoyuan,card,5536.0,2,0.0,2,10,4
11976,1150,2025-03-13,new,ads,Hsinchu,card,1878.5,1,0.15,1,3,1
11977,470,2025-12-31,new,referral,Taichung,card,3486.0,1,0.0,1,12,4
11978,177,2025-03-24,growth,social,Hsinchu,wallet,1532.0,2,0.0,2,3,1
11979,785,2024-09-28,new,ads,Taoyuan,wallet,736.0,2,0.2,1,9,3
11980,681,2024-08-25,growth,referral,Taipei,cod,4084.25,1,0.15,1,8,3
11981,994,2024-02-04,vip,organic,Tainan,atm,3901.0,2,0.0,2,2,1
11982,474,2025-11-22,growth,ads,Taipei,cod,4329.9,3,0.1,2,11,4
11983,77,2024-10-12,growth,social,Kaohsiung,cod,4836.0,2,0.0,2,10,4
11984,1408,2025-01-14,new,partner,Kaohsiung,card,11865.9,3,0.075,2,1,1
11985,569,2025-11-23,vip,organic,Taipei,card,15645.9,5,0.0125,4,11,4
11986,472,2025-12-16,growth,social,Taoyuan,wallet,3564.0,1,0.1,1,12,4
11987,1071,2024-06-17,growth,ads,Tainan,atm,10595.0,3,0.08333333333333333,3,6,2
11988,1708,2025-06-14,vip,referral,Taoyuan,card,2636.35,2,0.025,2,6,2
11989,1422,2025-09-19,growth,referral,Taichung,wallet,5268.95,2,0.025,2,9,3
11990,55,2025-04-21,new,ads,Taichung,wallet,6186.4,3,0.03333333333333333,2,4,2
11991,1309,2024-10-10,growth,ads,Tainan,atm,6235.5,2,0.025,2,10,4
11993,1221,2025-05-06,growth,organic,Taoyuan,card,6029.0,2,0.05,2,5,2
11994,1243,2024-11-04,growth,ads,Taipei,card,1989.0,1,0.1,1,11,4
11995,2136,2024-08-05,vip,ads,Kaohsiung,card,10905.9,4,0.1,2,8,3
11996,2233,2024-12-17,new,ads,Tainan,card,938.0,1,0.0,1,12,4
11997,1596,2025-12-30,vip,partner,Taichung,atm,19738.85,6,0.016666666666666666,3,12,4
11998,261,2025-05-04,growth,social,Hsinchu,atm,18293.2,7,0.08333333333333333,3,5,2
11999,542,2025-10-12,growth,social,Taoyuan,card,438.0,1,0.0,1,10,4
12000,162,2025-05-22,new,referral,Taichung,atm,3746.7999999999997,1,0.05,1,5,2
12001,2235,2025-03-29,vip,ads,Taichung,atm,23411.35,8,0.0625,4,3,1
12002,2230,2025-12-02,vip,ads,Hsinchu,card,13461.5,5,0.0375,4,12,4
12003,1190,2025-10-20,new,ads,Kaohsiung,wallet,2227.85,1,0.15,1,10,4
12004,1064,2025-08-17,growth,ads,Kaohsiung,wallet,3187.95,5,0.0625,4,8,3
12005,2478,2024-06-23,new,ads,Taoyuan,atm,3871.0,1,0.0,1,6,2
12006,352,2024-10-02,new,referral,Tainan,atm,572.0,1,0.0,1,10,4
12007,917,2025-01-04,vip,social,Taoyuan,atm,3837.6,2,0.1,1,1,1
12008,2082,2024-12-07,new,organic,Kaohsiung,card,2449.1,1,0.05,1,12,4
12009,1686,2024-01-06,new,referral,Taichung,card,4358.45,3,0.049999999999999996,3,1,1
12010,2005,2025-03-23,vip,referral,Taoyuan,card,10743.15,3,0.016666666666666666,3,3,1
12011,1939,2024-10-28,growth,organic,Taipei,card,2030.1499999999999,2,0.125,2,10,4
12012,1601,2024-04-13,new,social,Taoyuan,atm,196.64999999999998,1,0.05,1,4,2
12013,891,2025-05-16,new,ads,Kaohsiung,cod,4522.8,2,0.025,2,5,2
12014,1346,2024-09-22,new,referral,Hsinchu,card,797.3,1,0.15,1,9,3
12015,361,2024-05-04,growth,partner,Taipei,atm,10559.95,4,0.03333333333333333,3,5,2
12016,2493,2024-04-17,new,partner,Kaohsiung,cod,10604.7,6,0.037500000000000006,4,4,2
12017,2220,2025-06-04,vip,ads,Hsinchu,atm,726.75,1,0.05,1,6,2
12018,83,2024-08-04,new,ads,Taipei,atm,2191.2999999999997,1,0.15,1,8,3
12019,336,2024-01-17,new,ads,Taipei,card,2439.3,2,0.075,2,1,1
12020,1942,2025-12-22,vip,referral,Kaohsiung,card,14489.2,4,0.1,2,12,4
12021,1394,2025-12-12,growth,ads,Taichung,card,2106.1,3,0.075,2,12,4
12022,1640,2024-09-22,vip,ads,Taichung,card,17069.35,5,0.03333333333333333,3,9,3
12024,2404,2025-05-02,growth,ads,Hsinchu,wallet,5136.9,2,0.05,2,5,2
12026,2370,2024-02-11,vip,ads,Hsinchu,atm,11156.3,4,0.06666666666666667,3,2,1
12027,2293,2024-08-21,new,social,Taichung,atm,2171.75,1,0.15,1,8,3
12029,1011,2024-08-23,new,ads,Taichung,card,11516.75,3,0.016666666666666666,3,8,3
12030,266,2024-03-21,new,partner,Hsinchu,card,876.0,2,0.0,1,3,1
12031,1575,2024-02-14,growth,referral,Taichung,cod,3047.6,2,0.05,1,2,1
12033,1151,2024-12-31,growth,ads,Tainan,card,11820.7,5,0.025,2,12,4
12034,99,2024-10-17,vip,social,Taoyuan,atm,6798.849999999999,2,0.025,2,10,4
12035,920,2025-02-10,vip,ads,Taoyuan,card,11395.099999999999,4,0.0625,4,2,1
12036,741,2024-10-17,growth,ads,Kaohsiung,atm,8849.45,3,0.03333333333333333,3,10,4
12037,971,2024-07-03,growth,ads,Taipei,atm,5692.5,2,0.05,2,7,3
12038,690,2025-04-25,growth,ads,Hsinchu,atm,7427.5,3,0.025,2,4,2
12040,583,2024-01-21,growth,referral,Taichung,wallet,3923.6,3,0.05000000000000001,3,1,1
12041,588,2025-11-22,growth,referral,Taichung,atm,1958.6,2,0.025,2,11,4
12042,1663,2024-06-05,new,organic,Taipei,cod,1662.3,1,0.1,1,6,2
12043,1891,2024-03-15,vip,partner,Taoyuan,atm,28410.0,7,0.016666666666666666,2,3,1
12044,162,2024-04-25,new,referral,Taichung,atm,6225.0,2,0.0,2,4,2
12045,2478,2024-05-10,new,ads,Taoyuan,card,4966.6,2,0.05,2,5,2
12046,2415,2024-11-09,new,social,Kaohsiung,card,2449.1,1,0.05,1,11,4
12047,16,2024-07-16,new,partner,Taichung,wallet,778.0,2,0.1,2,7,3
12048,1623,2024-03-15,new,social,Taipei,card,2121.0,1,0.0,1,3,1
12049,2386,2025-05-19,growth,social,Kaohsiung,card,5592.35,2,0.175,2,5,2
12051,838,2024-04-20,vip,ads,Kaohsiung,wallet,21035.6,6,0.05000000000000001,3,4,2
12052,2312,2025-02-17,growth,social,Taoyuan,card,2584.8,1,0.1,1,2,1
12055,1000,2024-12-29,new,ads,Kaohsiung,card,2679.85,2,0.07500000000000001,2,12,4
12056,1581,2024-03-24,new,social,Taipei,card,5253.25,2,0.07500000000000001,2,3,1
12057,1720,2024-10-26,new,ads,Taipei,wallet,4805.0,1,0.0,1,10,4
12059,1950,2024-04-10,growth,referral,Tainan,card,4105.8,3,0.049999999999999996,3,4,2
12060,2478,2025-12-22,new,ads,Taoyuan,card,4321.55,1,0.05,1,12,4
12061,2134,2024-05-16,vip,social,Taipei,card,6919.0,2,0.0,2,5,2
12062,2468,2025-11-03,growth,partner,Kaohsiung,wallet,2227.85,1,0.15,1,11,4
12063,8,2025-03-30,vip,referral,Taipei,atm,11773.3,3,0.125,2,3,1
12064,920,2025-12-08,vip,ads,Taoyuan,cod,12843.0,5,0.06666666666666667,3,12,4
12065,1416,2024-05-28,growth,partner,Taipei,card,7736.400000000001,2,0.1,1,5,2
12066,2080,2025-10-18,new,organic,Taoyuan,wallet,273.0,1,0.0,1,10,4
12067,2405,2024-09-23,new,referral,Taichung,card,10912.25,3,0.07500000000000001,2,9,3
12068,230,2024-11-02,new,organic,Kaohsiung,cod,3590.6,3,0.016666666666666666,3,11,4
12069,574,2024-08-03,vip,social,Tainan,card,11437.5,5,0.037500000000000006,4,8,3
12070,977,2025-07-27,new,ads,Hsinchu,atm,2227.85,1,0.15,1,7,3
12071,849,2025-03-21,growth,social,Taoyuan,card,682.8499999999999,2,0.07500000000000001,2,3,1
12072,1437,2024-10-23,new,organic,Hsinchu,card,3871.0,1,0.0,1,10,4
12073,1222,2025-06-27,growth,social,Taoyuan,card,3687.8999999999996,1,0.05,1,6,2
12074,1691,2025-07-05,new,referral,Taipei,card,2279.0,1,0.0,1,7,3
12075,1189,2024-06-21,growth,ads,Taipei,atm,2320.2000000000003,1,0.1,1,6,2
12076,388,2024-05-26,vip,social,Tainan,wallet,19366.95,6,0.08750000000000001,4,5,2
12077,1269,2025-01-27,vip,ads,Hsinchu,card,10082.8,3,0.07500000000000001,2,1,1
12078,949,2024-06-11,new,ads,Taipei,atm,7923.0,3,0.0,1,6,2
12079,1854,2025-04-09,new,organic,Hsinchu,cod,1989.0,1,0.1,1,4,2
12080,1405,2025-03-18,growth,social,Taoyuan,wallet,1881.6000000000001,2,0.05,2,3,1
12081,885,2025-09-12,vip,ads,Taichung,card,17560.75,4,0.05,2,9,3
12082,2256,2024-08-17,new,partner,Taichung,card,1754.6499999999999,1,0.05,1,8,3
12083,1744,2024-05-04,growth,ads,Taoyuan,atm,2655.2,3,0.05,2,5,2
12084,2252,2024-10-18,vip,organic,Taichung,wallet,8407.349999999999,4,0.15,2,10,4
12085,2312,2025-03-20,growth,social,Taoyuan,card,2714.0499999999997,2,0.15,2,3,1
12086,1477,2025-07-11,growth,partner,Taoyuan,atm,8060.0,3,0.05,2,7,3
12087,1279,2024-06-17,growth,partner,Taoyuan,wallet,1318.0,2,0.0,1,6,2
12088,2211,2024-03-12,new,referral,Taipei,card,1033.85,2,0.025,2,3,1
12089,2310,2025-12-12,new,social,Hsinchu,atm,3868.2000000000003,1,0.1,1,12,4
12090,2351,2025-11-28,growth,social,Kaohsiung,card,16803.65,6,0.0875,4,11,4
12091,820,2025-06-29,growth,referral,Taipei,atm,18620.1,6,0.025,4,6,2
12092,2358,2024-02-07,vip,social,Kaohsiung,cod,2191.2999999999997,1,0.15,1,2,1
12093,1063,2025-08-28,new,referral,Taipei,card,2732.4,2,0.1,2,8,3
12094,1122,2024-10-10,new,ads,Taoyuan,card,3393.0,1,0.1,1,10,4
12095,239,2024-05-28,new,referral,Hsinchu,atm,8330.05,3,0.03333333333333333,3,5,2
12096,911,2025-12-22,growth,organic,Taipei,card,3770.0,1,0.0,1,12,4
12097,2082,2024-11-16,new,organic,Kaohsiung,card,3311.7,1,0.05,1,11,4
12098,338,2025-10-02,growth,referral,Hsinchu,card,974.8000000000001,2,0.05,2,10,4
12099,1019,2025-02-22,new,organic,Kaohsiung,card,346.75,1,0.05,1,2,1
12100,1653,2024-03-17,new,social,Taoyuan,atm,6413.45,3,0.025,2,3,1
12101,801,2024-08-01,vip,referral,Taichung,atm,10275.2,4,0.05,2,8,3
12102,427,2025-01-20,growth,referral,Tainan,card,313.0,2,0.0,2,1,1
12104,1655,2024-06-11,growth,social,Hsinchu,atm,9068.1,4,0.05000000000000001,3,6,2
12105,764,2025-12-18,new,referral,Hsinchu,card,3871.0,1,0.0,1,12,4
12106,604,2025-08-20,growth,organic,Hsinchu,atm,4412.75,1,0.05,1,8,3
12107,2179,2025-08-07,growth,organic,Taichung,card,5554.8,2,0.1,2,8,3
12108,1285,2025-08-29,growth,referral,Taipei,wallet,3704.4,2,0.1,2,8,3
12109,499,2025-10-24,growth,referral,Taichung,card,6172.0,2,0.0,2,10,4
12110,1529,2024-12-11,growth,referral,Hsinchu,atm,4320.65,4,0.03333333333333333,3,12,4
12111,1807,2025-10-14,growth,social,Tainan,card,2358.9,1,0.1,1,10,4
12112,2437,2024-02-12,new,referral,Tainan,card,175.95,1,0.15,1,2,1
12113,2445,2025-08-25,growth,ads,Kaohsiung,card,3563.1000000000004,3,0.1,2,8,3
12115,923,2024-08-30,growth,ads,Taichung,cod,4332.0,1,0.05,1,8,3
12116,1866,2024-11-12,new,social,Tainan,atm,7331.1,3,0.175,2,11,4
12117,256,2024-03-30,growth,social,Taichung,card,4168.0,2,0.0,1,3,1
12118,813,2024-10-05,growth,social,Taichung,card,9356.9,3,0.025,2,10,4
12119,1281,2025-07-31,growth,organic,Taoyuan,wallet,5138.1,3,0.1,2,7,3
12120,1260,2024-03-07,new,social,Taichung,atm,6849.85,2,0.175,2,3,1
12121,1310,2024-08-10,new,organic,Taoyuan,wallet,2578.0,1,0.0,1,8,3
12124,1340,2024-05-09,new,ads,Taipei,card,11283.05,4,0.025,4,5,2
12125,2416,2025-06-02,new,ads,Hsinchu,wallet,4558.0,2,0.0,1,6,2
12126,2049,2024-03-16,growth,partner,Taoyuan,atm,5067.95,2,0.025,2,3,1
12127,327,2024-12-26,growth,partner,Taoyuan,card,10282.5,5,0.07500000000000001,4,12,4
12128,581,2025-11-24,new,referral,Taichung,wallet,170.1,1,0.1,1,11,4
12129,1607,2024-09-29,growth,social,Tainan,atm,10942.0,4,0.0,2,9,3
12130,1395,2025-12-30,vip,ads,Taoyuan,atm,10179.45,5,0.03333333333333333,3,12,4
12131,1170,2024-03-16,growth,partner,Hsinchu,atm,6586.700000000001,4,0.125,2,3,1
12132,2443,2025-04-26,vip,referral,Taichung,wallet,7963.5,4,0.09999999999999999,3,4,2
12133,987,2024-01-24,new,social,Taoyuan,card,124.0,1,0.0,1,1,1
12134,1217,2025-06-07,growth,ads,Kaohsiung,card,4012.7999999999997,3,0.05,1,6,2
12136,750,2025-01-08,growth,ads,Taichung,card,11593.0,4,0.0,2,1,1
12137,484,2024-04-07,new,ads,Taoyuan,wallet,829.6,1,0.15,1,4,2
12138,725,2025-10-05,new,partner,Taoyuan,atm,4517.8,3,0.08333333333333333,3,10,4
12139,2347,2024-09-08,new,social,Hsinchu,card,170.1,1,0.1,1,9,3
12140,1898,2024-10-29,vip,referral,Tainan,atm,4355.35,4,0.11666666666666665,3,10,4
12141,2119,2025-11-10,new,ads,Tainan,atm,4678.0,2,0.0,2,11,4
12142,2048,2025-03-19,growth,ads,Taipei,atm,9538.0,4,0.07500000000000001,4,3,1
12143,1369,2024-11-03,new,partner,Hsinchu,atm,2578.0,1,0.0,1,11,4
12144,1563,2025-06-05,new,organic,Taichung,atm,4243.35,3,0.03333333333333333,3,6,2
12145,694,2024-01-25,new,ads,Taichung,card,1528.9,2,0.15000000000000002,2,1,1
12146,1285,2025-01-15,growth,referral,Taipei,atm,711.0,2,0.0,2,1,1
12147,938,2024-08-28,new,ads,Taichung,card,13702.5,5,0.05000000000000001,3,8,3
12148,1730,2024-06-22,growth,social,Taichung,card,2555.0,1,0.0,1,6,2
12150,795,2024-05-31,new,partner,Tainan,atm,6717.6,2,0.1,1,5,2
12151,1926,2025-01-20,new,social,Kaohsiung,card,2132.0,1,0.0,1,1,1
12152,2140,2024-01-12,growth,social,Tainan,card,6947.849999999999,3,0.06666666666666667,3,1,1
12153,504,2024-10-05,growth,referral,Tainan,cod,6631.4,3,0.11666666666666665,3,10,4
12154,1603,2024-12-13,growth,ads,Tainan,card,2576.35,1,0.15,1,12,4
12155,1573,2024-03-09,new,social,Taoyuan,wallet,1847.0,1,0.0,1,3,1
12156,1400,2025-12-11,new,social,Kaohsiung,atm,2377.0,1,0.0,1,12,4
12157,2027,2024-04-01,new,social,Tainan,atm,2421.6499999999996,2,0.15,2,4,2
12158,967,2025-03-11,new,social,Kaohsiung,card,11505.449999999999,4,0.05,2,3,1
12159,2449,2025-02-02,new,ads,Taipei,cod,18467.4,5,0.03333333333333333,3,2,1
12160,2292,2024-05-03,new,social,Tainan,atm,4158.15,1,0.05,1,5,2
12161,188,2024-12-29,new,ads,Tainan,card,310.25,1,0.15,1,12,4
12162,1508,2025-10-07,growth,partner,Tainan,card,4264.0,2,0.0,1,10,4
12163,726,2025-03-22,vip,referral,Kaohsiung,cod,15930.7,4,0.1,2,3,1
12164,327,2024-01-27,growth,partner,Taoyuan,cod,9675.1,3,0.07500000000000001,2,1,1
12165,636,2025-06-12,growth,referral,Taipei,card,6599.25,2,0.075,2,6,2
12166,316,2025-06-25,new,referral,Kaohsiung,card,2555.0,1,0.0,1,6,2
12167,824,2024-01-03,new,referral,Tainan,card,14863.0,4,0.0,2,1,1
12168,1557,2024-07-22,new,organic,Taichung,cod,650.25,1,0.15,1,7,3
12169,2408,2025-08-27,vip,social,Hsinchu,atm,5520.0,2,0.0,1,8,3
12170,1941,2024-06-19,new,ads,Tainan,card,6369.6,3,0.2,1,6,2
12172,1164,2024-04-04,growth,social,Tainan,cod,9775.1,3,0.125,2,4,2
12173,917,2024-08-14,vip,social,Taoyuan,cod,1604.0,1,0.0,1,8,3
12174,2224,2024-03-06,growth,social,Tainan,cod,7221.15,2,0.025,2,3,1
12175,790,2025-10-25,new,organic,Tainan,atm,593.1,1,0.1,1,10,4
12176,1772,2024-07-18,new,ads,Tainan,atm,160.65,1,0.15,1,7,3
12177,1797,2025-02-10,growth,ads,Taichung,card,10540.15,4,0.06666666666666667,3,2,1
12178,1715,2024-06-02,vip,ads,Taipei,card,8336.25,3,0.05,2,6,2
12179,247,2024-05-03,growth,ads,Hsinchu,atm,4278.6,2,0.1,1,5,2
12180,2112,2024-08-04,growth,social,Taoyuan,cod,3882.0,1,0.0,1,8,3
12181,383,2024-01-19,vip,social,Tainan,cod,14470.4,4,0.0125,4,1,1
12182,1346,2024-11-21,new,referral,Hsinchu,atm,12016.75,4,0.08333333333333333,2,11,4
12183,1223,2025-03-23,growth,partner,Taipei,atm,4353.45,2,0.07500000000000001,2,3,1
12184,1033,2025-05-17,new,social,Kaohsiung,card,7920.0,2,0.0,1,5,2
12186,1473,2025-08-23,new,social,Tainan,atm,6575.4,3,0.03333333333333333,3,8,3
12187,1440,2024-04-20,growth,social,Tainan,card,650.25,1,0.15,1,4,2
12188,410,2024-12-29,new,social,Hsinchu,cod,938.0,1,0.0,1,12,4
12189,1472,2025-03-06,new,social,Taoyuan,atm,3500.7,2,0.025,2,3,1
12190,1104,2024-10-29,growth,ads,Tainan,wallet,740.9,2,0.125,2,10,4
12191,2087,2024-10-20,growth,ads,Taichung,wallet,346.75,1,0.05,1,10,4
12192,336,2025-09-17,new,ads,Taipei,card,2062.4,1,0.2,1,9,3
12193,125,2025-05-12,new,ads,Taichung,card,2132.0,1,0.0,1,5,2
12194,889,2024-01-06,new,referral,Tainan,atm,2508.95,1,0.05,1,1,1
12195,2202,2025-01-10,new,organic,Taipei,wallet,11773.0,3,0.0,2,1,1
12196,801,2024-09-11,vip,referral,Taichung,atm,2760.0,1,0.0,1,9,3
12197,1174,2025-11-25,growth,social,Taoyuan,atm,7134.5,3,0.06666666666666667,3,11,4
12198,1340,2024-03-10,new,ads,Taipei,atm,6310.3,3,0.08333333333333333,2,3,1
12199,1940,2025-10-05,vip,partner,Taichung,card,10544.4,4,0.03333333333333333,3,10,4
12200,2229,2024-03-02,vip,referral,Taoyuan,card,11240.4,3,0.05,1,3,1
12201,320,2024-10-22,vip,social,Taichung,cod,13915.599999999999,5,0.06666666666666667,2,10,4
12202,1206,2024-09-07,vip,ads,Taipei,card,9734.0,4,0.0,3,9,3
12203,673,2025-12-15,new,referral,Hsinchu,cod,3287.75,3,0.05000000000000001,3,12,4
12204,1614,2025-10-16,growth,ads,Taoyuan,atm,4571.4,3,0.05,1,10,4
12205,1714,2024-10-07,new,ads,Kaohsiung,wallet,974.6999999999999,1,0.05,1,10,4
12206,2411,2025-02-15,growth,social,Hsinchu,card,6215.6,2,0.15000000000000002,2,2,1
12207,2280,2025-03-26,growth,ads,Kaohsiung,card,10552.1,4,0.08333333333333333,3,3,1
12208,1221,2025-05-31,growth,organic,Taoyuan,card,10015.2,4,0.08333333333333333,3,5,2
12209,886,2024-09-24,new,referral,Taipei,card,3514.5,3,0.06666666666666667,3,9,3
12210,743,2024-12-26,growth,referral,Taichung,atm,954.0,1,0.0,1,12,4
12211,1127,2024-08-20,new,organic,Taichung,wallet,3732.0,1,0.0,1,8,3
12212,1956,2025-01-16,vip,ads,Taipei,atm,2872.0,1,0.0,1,1,1
12213,497,2025-02-09,growth,referral,Taichung,card,4074.0,2,0.0,2,2,1
12214,986,2025-03-03,new,ads,Taichung,cod,7577.6,3,0.08333333333333333,3,3,1
12215,1527,2024-11-07,growth,social,Taoyuan,card,3330.4,3,0.05,2,11,4
12217,8,2025-07-28,vip,referral,Taipei,wallet,6688.4,2,0.025,2,7,3
12218,1459,2024-07-08,growth,ads,Taipei,card,10898.1,4,0.08333333333333333,3,7,3
12219,1400,2024-12-05,new,social,Kaohsiung,cod,3964.5,1,0.1,1,12,4
12220,808,2025-02-09,growth,referral,Taichung,atm,1771.3999999999999,1,0.15,1,2,1
12221,1276,2025-12-20,growth,social,Taichung,cod,2989.6499999999996,2,0.05,2,12,4
12222,1347,2025-05-25,growth,organic,Taoyuan,card,659.0,1,0.0,1,5,2
12223,1435,2025-10-29,new,social,Taoyuan,card,544.85,1,0.15,1,10,4
12224,1525,2025-09-10,growth,referral,Taichung,card,4560.0,1,0.0,1,9,3
12225,1645,2025-05-26,new,partner,Taichung,card,2728.4,1,0.05,1,5,2
12226,1649,2024-06-30,growth,organic,Taipei,atm,10919.8,3,0.05,2,6,2
12227,1063,2025-10-20,new,referral,Taipei,wallet,10475.6,5,0.037500000000000006,4,10,4
12228,792,2024-06-14,new,ads,Taipei,cod,1162.8,1,0.15,1,6,2
12229,355,2025-05-27,new,ads,Kaohsiung,card,4412.75,1,0.05,1,5,2
12230,1061,2024-06-12,vip,ads,Taoyuan,atm,9737.2,5,0.125,4,6,2
12231,2499,2025-02-21,new,organic,Taichung,card,2616.25,2,0.025,2,2,1
12232,235,2025-04-25,growth,social,Taoyuan,card,4640.400000000001,2,0.1,1,4,2
12233,587,2024-03-05,vip,organic,Hsinchu,card,19132.05,8,0.05,4,3,1
12234,963,2024-02-09,new,partner,Tainan,atm,6975.5,3,0.025,2,2,1
12235,602,2024-10-16,new,ads,Kaohsiung,wallet,4178.450000000001,2,0.125,2,10,4
12236,2458,2024-02-09,new,ads,Taoyuan,cod,259.34999999999997,1,0.05,1,2,1
12238,1901,2025-09-20,vip,ads,Taichung,card,8596.0,2,0.0,1,9,3
12239,1385,2025-10-30,vip,social,Taipei,card,6712.25,2,0.07500000000000001,2,10,4
12240,421,2024-12-29,vip,social,Hsinchu,card,733.85,2,0.075,2,12,4
12241,1500,2024-05-13,new,referral,Taipei,card,2279.0,1,0.0,1,5,2
12242,1074,2025-06-18,new,organic,Taichung,cod,2314.5,2,0.025,2,6,2
12243,1291,2024-02-07,vip,organic,Taichung,card,21330.8,7,0.05,4,2,1
12244,1651,2025-11-13,growth,social,Taichung,atm,4324.5,1,0.1,1,11,4
12245,1594,2025-11-10,new,ads,Hsinchu,card,1812.2,1,0.15,1,11,4
12246,714,2024-11-10,vip,referral,Tainan,cod,4298.0,1,0.0,1,11,4
12247,1563,2025-12-26,new,organic,Taichung,atm,3129.2999999999997,2,0.075,2,12,4
12248,1411,2025-10-07,new,social,Kaohsiung,atm,6988.4,2,0.025,2,10,4
12249,835,2024-09-13,growth,social,Taipei,wallet,8188.2,2,0.1,1,9,3
12250,1559,2025-07-24,new,organic,Hsinchu,card,1875.6000000000001,1,0.1,1,7,3
12251,457,2024-09-24,new,ads,Taipei,cod,6599.4,2,0.025,2,9,3
12252,675,2025-05-09,new,social,Taoyuan,card,4242.0,2,0.0,1,5,2
12253,356,2024-01-26,growth,ads,Taoyuan,card,4891.8,2,0.05,2,1,1
12254,398,2024-07-28,vip,ads,Taipei,card,5980.0,2,0.0,2,7,3
12255,1117,2024-08-27,growth,social,Tainan,card,1318.0,2,0.0,1,8,3
12256,83,2024-06-23,new,ads,Taipei,cod,268.84999999999997,1,0.05,1,6,2
12257,947,2024-10-20,growth,ads,Taoyuan,card,4842.9,2,0.1,2,10,4
12258,1848,2024-06-03,growth,referral,Kaohsiung,atm,365.0,1,0.0,1,6,2
12259,1766,2024-05-12,growth,partner,Taoyuan,card,9120.0,2,0.0,1,5,2
12260,115,2024-03-25,vip,partner,Taichung,card,13647.0,3,0.0,1,3,1
12261,2446,2024-12-11,growth,social,Hsinchu,card,3486.0,1,0.0,1,12,4
12262,248,2025-12-24,vip,partner,Kaohsiung,card,6729.25,4,0.025,2,12,4
12263,856,2024-03-18,new,organic,Hsinchu,card,99.2,1,0.2,1,3,1
12265,1211,2025-08-03,vip,organic,Tainan,card,3483.9,1,0.1,1,8,3
12266,1551,2025-08-27,growth,ads,Taoyuan,card,4199.0,2,0.05,1,8,3
12267,1740,2024-09-15,new,social,Tainan,wallet,9366.05,5,0.07500000000000001,4,9,3
12268,325,2024-07-22,vip,ads,Tainan,cod,4692.2,2,0.05,2,7,3
12269,1274,2025-10-13,vip,social,Kaohsiung,card,6544.75,2,0.025,2,10,4
